# RefractiveIndex.INFO Si/Franta-20C; Franta et al., Appl. Surf. Sci. 421, 405-419 (2017)
# https://raw.githubusercontent.com/polyanskiy/refractiveindex.info-database/master/database/data/main/Si/nk/Franta-20C.yml
# energy_eV,wavelength_um,n,k
0.00889317493813,139.415,3.41731544988,6.45495986265e-05
0.0089136985348,139.094,3.41731397221,6.46523833084e-05
0.00893418831922,138.775,3.41731372029,6.47557921319e-05
0.0089548371962,138.455,3.41731338064,6.48598162252e-05
0.00897545179061,138.137,3.4173147586,6.49643878905e-05
0.00899616151619,137.819,3.41731586875,6.50695118205e-05
0.00901690145598,137.502,3.41731400141,6.51752073235e-05
0.00903767136588,137.186,3.41731190319,6.5281390492e-05
0.00905847099824,136.871,3.41731472597,6.538793185e-05
0.00907936658953,136.556,3.41731508361,6.54949424836e-05
0.00910029200981,136.242,3.41731451058,6.56023641666e-05
0.00912131410747,135.928,3.41731595333,6.57101124429e-05
0.00914229872581,135.616,3.41731556553,6.58182345177e-05
0.0091633801218,135.304,3.41731891587,6.59265977383e-05
0.00918449092916,134.993,3.41731471538,6.60353958629e-05
0.00920569923227,134.682,3.41731162928,6.61444392961e-05
0.00922693704045,134.372,3.41731172228,6.62536668003e-05
0.00924820408315,134.063,3.41731833009,6.63629937379e-05
0.00926950008598,133.755,3.41731576651,6.64727066405e-05
0.00929089439253,133.447,3.41731851471,6.65825078636e-05
0.00931231774072,133.14,3.41731356317,6.66926361394e-05
0.00933376984808,132.834,3.41731556565,6.68027927361e-05
0.00935525042821,132.529,3.41731508221,6.69131504793e-05
0.00937683010649,132.224,3.41731565507,6.70236304743e-05
0.00939843832626,131.92,3.41731347126,6.71342995381e-05
0.00942014636518,131.616,3.41731552196,6.72450140394e-05
0.00944181110925,131.314,3.41731695881,6.73558644393e-05
0.00946357573352,131.012,3.41731587446,6.74668853767e-05
0.0094854409303,130.71,3.41731637747,6.75779943513e-05
0.00950726159037,130.41,3.41731469299,6.76892660212e-05
0.00952918287603,130.11,3.41731402592,6.7800638552e-05
0.00955113190716,129.811,3.41731582616,6.7912086016e-05
0.00957318228427,129.512,3.41731655789,6.80236829351e-05
0.00959526045165,129.214,3.4173164205,6.81354311596e-05
0.00961736608826,128.917,3.41731663093,6.82473134744e-05
0.00963957381434,128.62,3.41731631702,6.83593555156e-05
0.00966173375414,128.325,3.41731832221,6.84715097451e-05
0.00968407145256,128.029,3.41731544979,6.8583930848e-05
0.00970636069989,127.735,3.4173181438,6.86964208657e-05
0.00972875278756,127.441,3.41732006478,6.88091193749e-05
0.00975117173687,127.148,3.41731628921,6.89221391354e-05
0.00977361720376,126.856,3.41731777758,6.90352735185e-05
0.00979616624001,126.564,3.41731593254,6.91487109726e-05
0.00981874180545,126.273,3.41731790956,6.92623225284e-05
